epoch,acc,val_acc,loss,val_loss
82,0.9947508573532104,0.9950387477874756,0.017510052770376205,0.020808257162570953
83,0.9947508573532104,0.9955039024353027,0.016052478924393654,0.019627779722213745
84,0.9944518208503723,0.9952713251113892,0.017173519358038902,0.017235705628991127
85,0.9946179389953613,0.9939534664154053,0.016222955659031868,0.020457211881875992
86,0.9933222532272339,0.9941860437393188,0.021320145577192307,0.02442852221429348
87,0.9940863847732544,0.9931007623672485,0.018952826038002968,0.028529414907097816
88,0.9944518208503723,0.9934108257293701,0.015679357573390007,0.02626197598874569
89,0.9938206076622009,0.9946511387825012,0.019127581268548965,0.025612788274884224
90,0.9946511387825012,0.9952713251113892,0.017294105142354965,0.02132510207593441
91,0.9955149292945862,0.9933333396911621,0.014442577958106995,0.024559319019317627
92,0.994152843952179,0.9943410754203796,0.019607799127697945,0.02438931167125702
93,0.9943853616714478,0.9928682446479797,0.018418515101075172,0.03338078409433365
94,0.9953820705413818,0.994728684425354,0.01372199971228838,0.02498471736907959
95,0.9956478476524353,0.9926356673240662,0.014028429053723812,0.03192570060491562
96,0.9945847392082214,0.9936434030532837,0.016789227724075317,0.03022385761141777
97,0.9945182800292969,0.9910077452659607,0.017272697761654854,0.033535659313201904
98,0.9946511387825012,0.9951937794685364,0.01648678630590439,0.021749991923570633
99,0.9947840571403503,0.9944186210632324,0.017199620604515076,0.02255217544734478
100,0.9953156113624573,0.9938759803771973,0.015875106677412987,0.0251846294850111
101,0.9956145882606506,0.9955039024353027,0.01359894871711731,0.018624646589159966
102,0.9949833750724792,0.9958139657974243,0.016006160527467728,0.019498487934470177
103,0.9953820705413818,0.9960464835166931,0.014950006268918514,0.018269790336489677
104,0.9951827526092529,0.9941860437393188,0.016744570806622505,0.02343139424920082
105,0.9946511387825012,0.9934883713722229,0.017377741634845734,0.02584068290889263
106,0.9955813884735107,0.9958139657974243,0.014248025603592396,0.018999015912413597
107,0.9948505163192749,0.9945736527442932,0.017388492822647095,0.02280687913298607
108,0.9952159523963928,0.9946511387825012,0.014314321801066399,0.019023479893803596
109,0.9949833750724792,0.9943410754203796,0.01546135451644659,0.019522177055478096
110,0.9951162934303284,0.9927131533622742,0.016198663040995598,0.028778715059161186
111,0.9946511387825012,0.9949612617492676,0.016122078523039818,0.01860184222459793
112,0.9963455200195312,0.9948837161064148,0.011015933938324451,0.01828908547759056
113,0.9960132837295532,0.9939534664154053,0.014001905918121338,0.022702861577272415
114,0.9951494932174683,0.9942635893821716,0.01478852704167366,0.020514046773314476
115,0.9955481886863708,0.9937209486961365,0.013318056240677834,0.02214927226305008
116,0.9953820705413818,0.9941084980964661,0.014881255105137825,0.023924320936203003
117,0.9958804249763489,0.9938759803771973,0.014135315082967281,0.02199462242424488
118,0.9958139657974243,0.9948837161064148,0.014258403331041336,0.023933637887239456
119,0.9957475066184998,0.9951162934303284,0.013003677129745483,0.01802116446197033
120,0.9950830340385437,0.9937984347343445,0.017029546201229095,0.02492409385740757
121,0.9958804249763489,0.9938759803771973,0.012696031481027603,0.026079636067152023
122,0.9951827526092529,0.9943410754203796,0.014612219296395779,0.023203818127512932
123,0.9963455200195312,0.9933333396911621,0.012883234769105911,0.02496968023478985
124,0.9960797429084778,0.9948837161064148,0.013633706606924534,0.02354077808558941
125,0.9961129426956177,0.9926356673240662,0.011609936133027077,0.02998579666018486
126,0.9964451789855957,0.9930232763290405,0.012705403380095959,0.02586491033434868
127,0.9953156113624573,0.9934108257293701,0.014816155657172203,0.030901404097676277
128,0.9965780973434448,0.9912403225898743,0.010786222293972969,0.032827284187078476
129,0.9958804249763489,0.9944186210632324,0.013261612504720688,0.02429225482046604
130,0.9957143068313599,0.9936434030532837,0.014597190544009209,0.02492399886250496
131,0.9958139657974243,0.9945736527442932,0.013290349394083023,0.02538229338824749
132,0.9964451789855957,0.9948062300682068,0.010116493329405785,0.022052079439163208
133,0.9968770742416382,0.9924030900001526,0.01062476634979248,0.03214454650878906
134,0.9951162934303284,0.9941084980964661,0.016791529953479767,0.02157917618751526
135,0.9959800839424133,0.9941084980964661,0.012149610556662083,0.022448251023888588
136,0.9963787198066711,0.9937209486961365,0.012197095900774002,0.02798803523182869
137,0.9965448379516602,0.9950387477874756,0.009685423225164413,0.021054649725556374
138,0.9965116381645203,0.9941084980964661,0.01124980766326189,0.02588566765189171
139,0.9968106150627136,0.9948837161064148,0.011413032189011574,0.019457191228866577
140,0.9973421692848206,0.9941084980964661,0.008456279523670673,0.024979300796985626
141,0.9963455200195312,0.99542635679245,0.011918842792510986,0.01942775398492813
142,0.9963787198066711,0.9949612617492676,0.012432181276381016,0.021976349875330925
143,0.9966444969177246,0.9933333396911621,0.010563332587480545,0.02736067958176136
144,0.9963123202323914,0.9953488111495972,0.011985711753368378,0.01700739935040474
145,0.9965448379516602,0.9943410754203796,0.01165693812072277,0.023721564561128616
146,0.9957807064056396,0.9944186210632324,0.013286005705595016,0.022809306159615517
147,0.9963455200195312,0.9932557940483093,0.012048527598381042,0.026490211486816406
148,0.9957807064056396,0.9950387477874756,0.014297186397016048,0.02174031175673008
149,0.9967774152755737,0.9937984347343445,0.01022538635879755,0.0214633010327816
150,0.9968106150627136,0.9943410754203796,0.009104559198021889,0.025263404473662376
